Time,TempPerHour,VSBPerHour,PCP01PerHour
2015021611,5.000,10.000,0.000
2015021612,7.000,10.000,0.000
2015021613,9.000,10.000,0.000
2015021614,12.000,10.000,0.000
2015021615,16.000,10.000,0.000
2015021616,18.000,10.000,0.000
2015021617,20.000,10.000,0.000
2015021618,22.000,10.000,0.000
2015021619,22.000,10.000,0.000
2015021620,22.000,10.000,0.000
2015021621,22.000,10.000,0.000
2015021622,22.000,10.000,0.000
2015021623,21.000,10.000,0.000
2015021700,21.000,10.000,0.000
2015021701,21.000,10.000,0.000
2015021702,21.000,10.000,0.000
2015021703,22.000,10.000,0.000
2015021704,22.000,10.000,0.000
2015021705,20.000,10.000,0.000
2015021707,17.500,1.500,0.010
2015021708,17.000,0.800,0.030
2015021709,16.000,0.800,0.040
2015021710,16.000,1.000,0.040
2015021711,16.000,2.000,0.030
2015021712,16.000,2.000,0.010
2015021713,17.000,4.000,0.010
2015021716,21.000,9.100,0.010
2015021717,23.000,10.000,None
2015021718,24.000,10.000,0.000
2015021719,26.000,10.000,0.000
2015021720,27.000,10.000,0.000
2015021721,27.000,10.000,0.000
2015021722,22.000,10.000,0.000
2015021723,23.000,10.000,0.000
2015021800,23.000,10.000,0.000
2015021801,22.000,10.000,0.000
2015021802,22.000,10.000,0.000
2015021803,22.000,10.000,0.000
2015021804,20.000,10.000,0.000
2015021805,19.000,10.000,0.000
2015021806,16.000,10.000,0.000
2015021807,16.000,10.000,0.000
2015021808,16.000,10.000,0.000
2015021809,17.000,10.000,0.000
2015021810,19.000,10.000,0.000
2015021811,16.000,10.000,0.000
2015021812,18.000,10.000,0.000
2015021813,22.000,10.000,0.000
2015021814,26.000,10.000,0.000
2015021815,29.000,10.000,0.000
2015021816,31.000,10.000,0.000
2015021817,28.000,10.000,0.000
2015021818,29.000,10.000,0.000
2015021819,29.000,10.000,0.000
2015021820,29.000,10.000,0.000
2015021821,28.000,10.000,0.000
2015021822,26.000,10.000,0.000
2015021823,26.000,10.000,0.000
2015021902,28.000,10.000,0.000
2015021903,28.000,10.000,0.000
2015021904,26.000,10.000,0.000
2015021905,25.000,10.000,0.000
2015021906,24.000,10.000,0.000
2015021907,21.000,10.000,0.000
2015021908,20.000,10.000,0.000
2015021909,19.000,10.000,0.000
2015021910,18.000,10.000,0.000
2015021911,17.000,10.000,0.000
2015021912,17.000,10.000,0.000
2015021913,18.000,10.000,0.000
2015021914,19.000,10.000,0.000
2015021915,21.000,10.000,0.000
2015021916,22.000,10.000,0.000
2015021917,22.000,10.000,0.000
2015021918,23.000,10.000,0.000
2015021919,22.000,10.000,0.000
2015021920,21.000,10.000,0.000
2015021921,19.000,10.000,0.000
2015021922,18.000,10.000,0.000
2015021923,16.000,10.000,0.000
2015022000,15.000,10.000,0.000
2015022001,14.000,10.000,0.000
2015022002,12.000,10.000,0.000
2015022003,11.000,10.000,0.000
2015022004,9.000,10.000,0.000
2015022005,7.000,10.000,0.000
2015022006,7.000,10.000,0.000
2015022007,5.000,10.000,0.000
2015022008,5.000,10.000,0.000
2015022009,4.000,10.000,0.000
2015022010,4.000,10.000,0.000
2015022011,3.000,10.000,0.000
2015022012,4.000,10.000,0.000
2015022013,6.000,10.000,0.000
2015022014,8.000,10.000,0.000
2015022015,11.000,10.000,0.000
2015022016,14.000,10.000,0.000
2015022017,17.000,10.000,0.000
2015022018,18.000,10.000,0.000
2015022019,20.000,10.000,0.000
2015022020,21.000,10.000,0.000
2015022021,20.000,10.000,0.000
2015022022,19.000,10.000,0.000
2015022023,17.000,10.000,0.000
2015022100,17.000,10.000,0.000
2015022101,17.000,10.000,0.000
2015022102,16.000,10.000,0.000
2015022103,16.000,10.000,0.000
2015022104,15.000,10.000,0.000
2015022105,14.000,10.000,0.000
2015022106,13.000,10.000,0.000
2015022107,11.000,10.000,0.000
2015022108,13.000,10.000,0.000
2015022109,13.000,10.000,0.000
2015022110,13.000,10.000,0.000
2015022111,17.000,10.000,0.000
2015022112,20.000,10.000,0.000
2015022113,23.000,10.000,0.000
2015022114,24.000,10.000,0.000
2015022115,27.000,10.000,0.000
2015022116,29.000,10.000,0.000
2015022117,31.000,10.000,0.000
2015022118,31.000,10.000,0.000
2015022120,28.250,0.775,0.020
2015022121,30.000,0.800,0.020
2015022122,30.000,0.800,0.040
2015022123,30.000,0.800,0.060
2015022200,30.000,0.800,0.065
2015022201,30.500,2.500,0.090
2015022202,32.000,4.833,0.087
2015022203,32.000,4.000,0.060
2015022204,32.000,4.000,0.070
2015022205,32.000,4.000,0.060
2015022206,32.000,4.000,0.020
2015022207,32.000,3.000,0.030
2015022208,32.000,3.000,0.010
2015022209,33.000,3.000,0.010
2015022210,33.000,3.000,0.030
2015022211,34.000,2.333,0.027
2015022212,34.000,1.767,0.010
2015022214,35.000,6.000,0.000
2015022215,36.000,5.000,0.000
2015022216,37.000,10.000,0.000
2015022217,40.000,10.000,0.000
2015022218,41.000,10.000,0.000
2015022219,41.000,10.000,0.000
2015022220,37.000,8.000,0.000
2015022221,36.000,8.000,0.000
2015022222,37.000,8.000,0.000
2015022223,36.000,10.000,0.000
2015022300,33.000,9.100,0.000
2015022301,34.000,10.000,0.000
2015022302,35.000,9.100,0.000
2015022303,36.000,10.000,0.000
2015022304,37.000,10.000,0.000
2015022305,37.000,10.000,0.000
2015022306,37.000,10.000,0.000
2015022307,35.000,10.000,0.000
2015022308,34.000,10.000,0.000
2015022309,33.000,10.000,0.000
2015022310,33.000,10.000,0.000
2015022311,30.000,10.000,0.000
2015022312,27.000,10.000,0.000
2015022313,24.000,10.000,0.000
2015022314,23.000,10.000,0.000
2015022315,22.000,10.000,0.000
2015022316,23.000,10.000,0.000
2015022317,24.000,10.000,0.000
2015022318,25.000,10.000,0.000
2015022319,24.000,10.000,0.000
2015022320,22.000,10.000,0.000
2015022321,21.000,10.000,0.000
2015022322,19.000,10.000,0.000
2015022323,17.000,10.000,0.000
2015022400,15.000,10.000,0.000
2015022401,14.000,10.000,0.000
2015022402,12.000,10.000,0.000
2015022403,10.000,10.000,0.000
2015022404,9.000,10.000,0.000
2015022405,9.000,10.000,0.000
2015022406,8.000,10.000,0.000
2015022407,8.000,10.000,0.000
2015022408,8.000,10.000,0.000
2015022409,7.000,10.000,0.000
2015022410,7.000,10.000,0.000
2015022411,7.000,10.000,0.000
2015022412,9.000,10.000,0.000
2015022413,11.000,10.000,0.000
2015022414,13.000,10.000,0.000
2015022415,15.000,10.000,0.000
2015022416,16.000,10.000,0.000
2015022417,18.000,10.000,0.000
2015022418,19.000,10.000,0.000
2015022419,21.000,10.000,0.000
2015022420,23.000,10.000,0.000
2015022421,23.000,10.000,0.000
2015022422,24.000,10.000,0.000
2015022423,26.000,10.000,0.000
2015022500,27.000,10.000,0.000
2015022501,25.000,10.000,0.000
2015022502,24.000,10.000,0.000
2015022503,24.000,10.000,0.000
2015022504,23.000,10.000,0.000
2015022505,23.000,10.000,0.000
2015022506,23.000,10.000,0.000
2015022507,22.000,10.000,0.000
2015022508,21.000,10.000,0.000
2015022509,20.000,10.000,0.000
2015022510,21.000,10.000,0.000
2015022511,20.000,10.000,0.000
2015022512,22.000,10.000,0.000
2015022513,26.000,10.000,0.000
2015022514,31.000,10.000,0.000
2015022515,34.000,10.000,0.000
2015022516,35.000,10.000,0.000
2015022517,36.000,10.000,0.000
2015022518,36.000,10.000,0.000
2015022519,37.000,10.000,0.000
2015022520,37.000,10.000,0.000
2015022521,37.000,10.000,0.000
2015022522,35.000,10.000,0.000
2015022523,36.000,10.000,0.000
2015022600,32.000,10.000,0.000
2015022601,33.000,10.000,0.000
2015022602,32.000,10.000,0.000
2015022603,31.000,10.000,0.000
2015022604,33.000,10.000,0.000
2015022605,31.000,10.000,0.000
2015022606,29.000,10.000,0.000
2015022607,28.000,10.000,0.000
2015022608,26.000,10.000,0.000
2015022609,24.000,10.000,0.000
2015022610,24.000,10.000,0.000
2015022611,23.000,10.000,0.000
2015022612,23.000,10.000,0.000
2015022613,23.000,10.000,0.000
2015022614,24.000,10.000,0.000
2015022615,25.000,10.000,0.000
2015022616,26.000,10.000,0.000
2015022617,27.000,10.000,0.000
2015022618,28.000,10.000,0.000
2015022619,26.000,10.000,0.000
2015022620,27.000,10.000,0.000
2015022623,27.000,10.000,0.000
2015022700,26.000,10.000,0.000
2015022701,26.000,10.000,0.000
2015022702,25.000,10.000,0.000
2015022703,24.000,10.000,0.000
2015022704,24.000,10.000,0.000
2015022705,23.000,10.000,0.000
2015022706,22.000,10.000,0.000
2015022707,22.000,10.000,0.000
2015022708,21.000,10.000,0.000
2015022709,21.000,10.000,0.000
2015022710,20.000,10.000,0.000
2015022711,20.000,10.000,0.000
2015022712,20.000,10.000,0.000
2015022713,23.000,10.000,0.000
2015022714,24.000,10.000,0.000
2015022715,25.000,10.000,0.000
2015022716,26.000,10.000,0.000
2015022717,28.000,10.000,0.000
2015022718,29.000,10.000,0.000
2015022719,30.000,10.000,0.000
2015022720,31.000,10.000,0.000
2015022721,31.000,10.000,0.000
2015022722,29.000,10.000,0.000
2015022723,29.000,10.000,0.000
2015022800,28.000,10.000,0.000
2015022801,27.000,10.000,0.000
2015022802,25.000,10.000,0.000
2015022803,24.000,10.000,0.000
2015022805,21.000,10.000,0.000
2015022806,20.000,10.000,0.000
2015022807,19.000,10.000,0.000
2015022808,18.000,10.000,0.000
2015022809,17.000,10.000,0.000
2015022810,16.000,10.000,0.000
2015022811,16.000,10.000,0.000
2015022812,18.000,10.000,0.000
2015022813,20.000,10.000,0.000
2015022814,22.000,10.000,0.000
2015022815,24.000,10.000,0.000
2015022816,25.000,10.000,0.000
2015022817,26.000,10.000,0.000
2015022818,26.000,10.000,0.000
2015022819,28.000,10.000,0.000
2015022820,29.000,10.000,0.000
2015022821,30.000,10.000,0.000
2015022822,26.000,10.000,0.000
2015022823,27.000,10.000,0.000
2015030100,26.000,10.000,0.000
2015030101,26.000,10.000,0.000
2015030102,26.000,10.000,0.000
2015030103,24.000,10.000,0.000
2015030104,24.000,10.000,0.000
2015030105,22.000,10.000,0.000
2015030106,23.000,10.000,0.000
2015030107,23.000,10.000,0.000
2015030108,20.000,10.000,0.000
2015030109,24.000,10.000,0.000
2015030110,26.000,10.000,0.000
2015030111,27.000,10.000,0.000
2015030112,28.000,10.000,0.000
2015030113,29.000,10.000,0.000
2015030114,31.000,10.000,0.000
2015030115,33.000,10.000,0.000
2015030117,26.500,0.900,0.020
2015030118,26.500,0.650,0.055
2015030119,25.000,0.500,0.060
2015030120,26.000,2.000,0.060
2015030121,26.500,1.000,0.040
2015030122,27.000,5.000,0.057
2015030123,27.000,4.500,0.045
2015030200,27.333,7.333,0.027
2015030201,29.000,8.000,0.030
2015030202,28.333,8.367,0.010
2015030203,29.000,8.000,0.000
2015030204,30.000,8.000,0.000
2015030205,31.000,8.000,0.000
2015030207,30.000,8.000,0.000
2015030208,30.000,7.000,0.000
2015030209,30.000,6.000,0.000
2015030210,30.000,6.000,0.000
2015030211,30.000,5.000,0.000
2015030212,33.000,6.000,0.000
2015030213,35.000,8.000,0.000
2015030214,35.000,10.000,0.000
2015030217,36.000,10.000,0.000
2015030218,37.000,10.000,0.000
2015030219,38.000,10.000,0.000
2015030220,38.000,10.000,0.000
2015030221,38.000,10.000,0.000
2015030222,37.000,10.000,0.000
2015030223,36.000,10.000,0.000
2015030300,34.000,10.000,0.000
2015030301,32.000,10.000,0.000
2015030302,30.000,10.000,0.000
2015030303,29.000,10.000,0.000
2015030304,28.000,10.000,0.000
2015030305,28.000,10.000,0.000
2015030306,26.000,10.000,0.000
2015030307,24.000,10.000,0.000
2015030308,24.000,10.000,0.000
2015030309,24.000,10.000,0.000
2015030310,23.000,10.000,0.000
2015030311,21.000,10.000,0.000
2015030312,25.000,10.000,0.000
2015030313,28.000,10.000,0.000
2015030314,29.000,10.000,0.000
2015030315,29.000,10.000,0.000
2015030316,30.000,10.000,0.000
2015030317,30.000,10.000,0.000
2015030318,31.000,10.000,0.000
2015030319,32.000,10.000,0.000
2015030321,30.500,1.000,0.025
2015030322,31.000,1.750,0.075
2015030323,33.000,2.500,0.100
2015030400,34.000,3.000,0.075
2015030401,35.500,3.000,0.130
2015030402,35.500,5.000,0.085
2015030403,35.000,6.000,0.080
2015030404,36.000,10.000,0.020
2015030405,36.000,10.000,None
2015030406,36.000,10.000,0.000
2015030407,36.000,10.000,0.000
2015030408,35.000,8.000,0.000
2015030411,36.000,5.000,0.020
2015030412,35.000,5.000,0.010
2015030414,36.000,4.000,0.010
2015030415,37.000,4.000,0.010
2015030416,37.000,4.000,0.000
2015030417,38.000,4.000,None
2015030419,39.000,5.000,0.020
2015030420,40.000,5.000,0.020
2015030422,39.000,5.000,0.000
2015030423,40.000,5.000,None
2015030500,40.000,5.000,0.000
2015030501,39.000,4.000,0.010
2015030502,38.000,4.000,0.100
2015030503,40.000,3.000,0.050
2015030504,41.000,3.000,0.040
2015030505,41.000,7.000,0.060
2015030506,40.000,8.000,0.030
2015030507,39.500,8.550,0.020
2015030508,37.500,10.000,0.020
2015030509,34.667,4.000,0.020
2015030510,34.000,2.500,0.010
2015030511,34.000,1.000,0.020
2015030512,33.500,0.800,0.030
